System,Utterance,H:mlqe,XBERTScore,XMoverScore (UMD),XMoverScore (CLP),Unsupervised XMoverScore,Unsupervised ContrastScore,Unsupervised XmoverScore + ContrastScore,Fine-tuned XMoverScore,Fine-tuned ContrastScore,Fine-tuned XMoverScore + ContrastScore
108,ru-en,0.06005968805245088,0.5561753511428833,-1.3759909301192164,-1.3759909301192164,-1.3144487480187714,0.7677493095397949,-0.4815694987773895,-1.2962237210327625,0.8503051996231079,-0.4376121461391449
108,ro-en,-2.3796749049612758,0.3496587872505188,-1.8419697665249362,-1.8419697665249362,-1.6875204463588718,0.008521843701601028,-1.009103536605835,-1.6218012603749754,-0.09585732966661453,-1.0114237070083618
108,et-en,-0.16951491087851034,0.49580708146095276,-1.3182217636961773,-1.3182217636961773,-1.2101058574602992,0.8145716786384583,-0.40023481845855713,-0.851008921847684,0.8904697299003601,-0.15441742539405823
108,ne-en,-0.8544347746655864,0.5130807161331177,-1.9040414565591273,-1.9040414565591273,-1.6504584360569536,0.1030510663986206,-0.9490546584129333,-1.6714489505525347,0.3441481590270996,-0.8652101159095764
108,si-en,1.1270532071647732,0.8192257881164551,-1.6233602564113825,-1.6233602564113825,-1.5516519799774986,0.9383159875869751,-0.5556647777557373,-0.998953414344155,0.8988379240036011,-0.23983684182167053
109,en-de,-0.7500400185569047,0.8686167597770691,-0.7278386424034887,-0.7278386424034887,-0.9979287135014615,0.986720085144043,-0.20406916737556458,-0.7822292473130523,0.9651402235031128,-0.08328145742416382
109,en-zh,-0.08702483537038207,0.40224218368530273,-1.376845246547229,-1.376845246547229,-1.2006889196288442,0.8535148501396179,-0.37900736927986145,-1.0339679809564615,0.8540093302726746,-0.27877703309059143
109,ru-en,0.6842630716067123,0.7873852849006653,-1.1905078473938482,-1.1905078473938482,-1.103520514339708,0.9384329915046692,-0.2867390811443329,-0.8513262477228161,0.9393095970153809,-0.13507193326950073
109,ro-en,0.9770605611577259,0.8203144073486328,-1.1271958756120357,-1.1271958756120357,-1.157664502905035,0.9653439521789551,-0.30846109986305237,-0.7115383922472791,0.9412633776664734,-0.050417691469192505
109,et-en,-1.4161427352154103,0.30357903242111206,-1.4053176320500471,-1.4053176320500471,-1.3788864511073937,0.8682376146316528,-0.48003679513931274,-1.2464304685889744,0.8987135887145996,-0.38837283849716187
109,ne-en,-0.7800979177687942,0.4951218366622925,-1.8344243349150888,-1.8344243349150888,-1.6933840800933924,0.5014480948448181,-0.8154512047767639,-1.6498009611818292,0.7441471219062805,-0.6922217011451721
109,si-en,-0.8923271887825833,0.5538617968559265,-2.178365427180469,-2.178365427180469,-1.8816323908432095,0.5223323106765747,-0.9200465083122253,-1.4866641872857638,0.8432247638702393,-0.5547086000442505
110,en-de,-0.5877177878627489,0.5221379399299622,-1.3357376820716609,-1.3357376820716609,-1.310398442811124,0.4832751154899597,-0.5929290056228638,-1.1178460144750815,0.8667716979980469,-0.32399889826774597
110,en-zh,0.7947388213238248,0.3865578770637512,-1.3079869570839695,-1.3079869570839695,-1.1676020585653144,0.8242682814598083,-0.37085390090942383,-0.9135291293910573,0.8691455125808716,-0.20045924186706543
110,ru-en,-0.06849548287921692,0.572969913482666,-1.3505053380824346,-1.3505053380824346,-1.2665551058930902,0.8991718888282776,-0.40026429295539856,-1.1167438189916492,0.8272750377655029,-0.3391362428665161
110,ro-en,-0.9115928471008931,0.7895820140838623,-1.314285548796863,-1.314285548796863,-1.1799119339830928,0.9281188249588013,-0.33669960498809814,-0.9103585202798592,0.9226706624031067,-0.17714685201644897
110,et-en,0.4106914579370453,0.3989769220352173,-1.3823624509310029,-1.3823624509310029,-1.2731375573091483,0.8447360396385193,-0.425988107919693,-1.0315096397123913,0.8307268619537354,-0.2866150438785553
110,ne-en,0.3014667551018655,0.47486287355422974,-1.827419770504249,-1.827419770504249,-1.6359629227823895,0.8352954983711243,-0.6474595069885254,-1.4576109085334021,0.757441520690918,-0.5715899467468262
110,si-en,1.5191715181238392,0.6733157634735107,-1.8953110829400517,-1.8953110829400517,-1.7157260149534588,0.8330960869789124,-0.6961971521377563,-0.9839238377301922,0.8958563804626465,-0.23201176524162292
111,en-de,-0.7832074835672244,0.5384659171104431,-1.1520313731683802,-1.1520313731683802,-1.2323859870199028,0.9195302128791809,-0.3716195225715637,-0.7987794869277518,0.96012282371521,-0.09521853923797607
111,en-zh,-0.969396570300389,0.2432449609041214,-1.2816814284563685,-1.2816814284563685,-1.322482715682972,0.8703207969665527,-0.44536131620407104,-0.8936599090509377,0.5762335062026978,-0.3057025074958801
111,ru-en,0.8149052717821638,0.7990212440490723,-1.1906554815972554,-1.1906554815972554,-1.027277666253462,0.9563336372375488,-0.2338331639766693,-0.7167959389190263,0.9352853298187256,-0.0559634268283844
111,ro-en,-0.851762656132521,0.8953952789306641,-1.2966310785232484,-1.2966310785232484,-1.4391149524669604,0.6680671572685242,-0.5962420701980591,-1.076534826593917,0.7957643270492554,-0.3276151418685913
111,et-en,0.9587916720323632,0.5934826731681824,-1.3821685869162408,-1.3821685869162408,-1.1966391857472825,0.8151333928108215,-0.39193013310432434,-1.0615689852033918,0.8898559212684631,-0.28099900484085083
111,ne-en,-0.15208446785682378,0.5631503462791443,-1.914590490780605,-1.914590490780605,-1.8074759524083177,0.7584177255630493,-0.7811183929443359,-1.6513231939789588,0.8415117263793945,-0.6541892290115356
111,si-en,-0.04668658106360529,0.5716184377670288,-2.0695067803347307,-2.0695067803347307,-1.830679008996948,0.6042821407318115,-0.8566945195198059,-1.448443695238078,0.600532591342926,-0.6288532018661499
112,en-de,0.6984021907581731,0.8169955015182495,-0.6464381563710084,-0.6464381563710084,-0.8509689852761462,0.9455703496932983,-0.13235321640968323,-0.45764667986374413,0.9825775027275085,0.11844298243522644
112,en-zh,-1.2822771490151488,0.3285815119743347,-1.6987005496733865,-1.6987005496733865,-1.5725664669457364,0.5954352617263794,-0.705365777015686,-1.3137967562400839,0.6631273031234741,-0.5230271220207214
112,ru-en,0.7285629020813738,0.15840351581573486,-1.571076100578189,-1.571076100578189,-1.472416817914803,0.7863460183143616,-0.5689116716384888,-1.553235904506686,0.8032100200653076,-0.6106575727462769
112,ro-en,0.9483098574027758,0.7890438437461853,-1.0351704140482363,-1.0351704140482363,-0.9259700138802573,0.925223171710968,-0.18549272418022156,-0.6188894517818915,0.9383152723312378,0.0039924681186676025
112,et-en,0.026062695979736605,0.47521111369132996,-1.5020538159553745,-1.5020538159553745,-1.2865859452614752,0.8204585909843445,-0.44376811385154724,-1.0450966589579869,0.8620184659957886,-0.2822505831718445
112,ne-en,0.2577253585227243,0.7054632306098938,-1.6143309490754083,-1.6143309490754083,-1.4881059510652288,0.7335562705993652,-0.5994410514831543,-1.3146370603512465,0.7167215943336487,-0.5020935535430908
112,si-en,0.36584030558091946,0.6120122075080872,-1.9923654619772255,-1.9923654619772255,-1.8202620917910524,0.7929843068122864,-0.7749634981155396,-1.2411845659467242,0.8690097332000732,-0.3971068561077118
113,en-de,0.6296862146365966,0.6898350119590759,-1.1497567409790421,-1.1497567409790421,-1.1893941035839808,0.9152013063430786,-0.347555935382843,-0.9207624856675868,0.927910566329956,-0.1812932789325714
113,en-zh,-1.2758054954267908,0.4590471088886261,-1.5211632741526189,-1.5211632741526189,-1.3462750505408727,0.847472071647644,-0.4687761664390564,-1.1803745089798392,0.8058844208717346,-0.38587093353271484
113,ru-en,-0.8578223761358549,0.2996358573436737,-1.7680348649710846,-1.7680348649710846,-1.4686843247453605,0.807186484336853,-0.5583359599113464,-1.6234529348335336,0.7329961061477661,-0.6808732748031616
113,ro-en,-0.34859811586212164,0.734790563583374,-1.3402053270479484,-1.3402053270479484,-1.3083581633291292,0.883826494216919,-0.43148431181907654,-0.9379540358594288,0.9238258004188538,-0.19324207305908203
113,et-en,0.05192004845798315,0.36507633328437805,-1.4614000596405314,-1.4614000596405314,-1.3465433570456677,0.8815737366676331,-0.45529648661613464,-0.9195047147049482,0.9191821217536926,-0.18402999639511108
113,ne-en,-0.9818069512752036,0.3601410686969757,-1.6017406204764293,-1.6017406204764293,-1.3876329836524315,0.4286476671695709,-0.6611207127571106,-1.1701474338051392,0.44605201482772827,-0.5236676931381226
113,si-en,-0.5139679561113415,0.546566903591156,-2.221408704772141,-2.221408704772141,-1.907501971857332,0.7927502393722534,-0.8274011015892029,-1.3204299919772176,0.8132623434066772,-0.4669530689716339
114,en-de,0.35601781204035543,0.6134010553359985,-1.089048708726659,-1.089048708726659,-1.1352804921529738,0.9302638173103333,-0.30906277894973755,-0.9497501212194907,0.9503701329231262,-0.18970203399658203
114,en-zh,0.6023700440539496,0.5615929961204529,-1.4136350990955082,-1.4136350990955082,-1.3960145988827486,0.9314723610877991,-0.4650197923183441,-1.1473391462176066,0.8281620740890503,-0.35713866353034973
114,ru-en,0.714238742014448,0.7231180667877197,-1.2338432266864023,-1.2338432266864023,-1.1067956549494868,0.8666856288909912,-0.3174031376838684,-0.7788133740307273,0.9363738894462585,-0.09273844957351685
114,ro-en,-0.5833514038151242,0.7502995133399963,-1.2547665980980793,-1.2547665980980793,-1.1520983823035638,0.8979541063308716,-0.33207738399505615,-0.8388440658635987,0.9171718955039978,-0.13643768429756165
114,et-en,0.8441344218113991,0.4869699776172638,-1.062425147372284,-1.062425147372284,-1.0777301301333286,0.8678960204124451,-0.2994796931743622,-0.7499853214577747,0.9213358163833618,-0.08145686984062195
114,ne-en,-0.9076835168569272,0.2801719307899475,-1.9903209737340828,-1.9903209737340828,-1.7759885212533522,0.27565521001815796,-0.955331027507782,-1.7396489094306717,0.2142464816570282,-0.9580907821655273
114,si-en,-0.6086161159568477,0.6299368143081665,-1.9587116254257104,-1.9587116254257104,-1.7956616585213911,0.7946293950080872,-0.7595452070236206,-1.2262071334073217,0.8355693221092224,-0.4014965295791626
115,en-de,0.8923394985226271,0.421039879322052,-1.3340249724961786,-1.3340249724961786,-1.2690678506882707,0.8404585719108582,-0.42525726556777954,-0.9838697604021667,0.857958972454071,-0.24713823199272156
115,en-zh,0.18225697740991995,0.37334927916526794,-1.24628022801556,-1.24628022801556,-1.0701957790120173,0.846464216709137,-0.3035317361354828,-0.917432705720659,0.8974094390869141,-0.1914958357810974
115,ru-en,-1.7627262887101045,0.4307892918586731,-1.3268136141803373,-1.3268136141803373,-1.1493142420869333,0.4879814684391022,-0.4943959712982178,-0.92036705314584,0.854572057723999,-0.21039140224456787
115,ro-en,0.8438670137134864,0.8015620112419128,-1.3121096942477755,-1.3121096942477755,-1.271642474387587,0.8813295960426331,-0.4104536175727844,-0.9572759735628961,0.8823534846305847,-0.2214241623878479
115,et-en,-1.385348162452883,0.45397111773490906,-1.459048726437426,-1.459048726437426,-1.3555685139262044,0.8519753813743591,-0.4725509285926819,-1.1001986036065796,0.8762668371200562,-0.3096124231815338
115,ne-en,1.1186026758755574,0.6211196184158325,-1.747687078326736,-1.747687078326736,-1.5867116740336218,0.7620608806610107,-0.6472026705741882,-1.312390607438514,0.8176207542419434,-0.4603860378265381
115,si-en,-0.6444502553768384,0.6049477458000183,-2.028186510185547,-2.028186510185547,-1.8714438853054833,0.788679838180542,-0.8073943257331848,-1.4389768326845545,0.7299917936325073,-0.571389377117157
116,en-de,0.5855640031064093,0.4422595500946045,-1.203848492428178,-1.203848492428178,-1.2220844342807264,0.9014267325401306,-0.3726799786090851,-0.9999966378569023,0.8981543183326721,-0.24073627591133118
116,en-zh,1.249431876577111,0.3813113570213318,-1.4548398024219014,-1.4548398024219014,-1.3365013893424744,0.7823154330253601,-0.4889746308326721,-0.9323982677869247,0.9283903241157532,-0.18808281421661377
116,ru-en,-2.0173009493783067,0.45064911246299744,-1.5591452722001047,-1.5591452722001047,-1.3632310810832586,0.6647135615348816,-0.5520532131195068,-1.3636916007818165,0.7284700274467468,-0.5268269777297974
116,ro-en,0.9196705540744209,0.7173528671264648,-1.1958214367697337,-1.1958214367697337,-1.1163611034278411,0.8914157748222351,-0.3132503628730774,-0.7139435136631247,0.8948596715927124,-0.0704222321510315
116,et-en,0.9627422299311478,0.39845630526542664,-1.2553884118698049,-1.2553884118698049,-1.1228381398845986,0.8781511783599854,-0.3224424123764038,-0.8486089508808108,0.8578810691833496,-0.16601291298866272
116,ne-en,-0.4547666006632703,0.5823624134063721,-1.9723610581289148,-1.9723610581289148,-1.774567864995022,0.6661811470985413,-0.7982683181762695,-1.6966959657661453,0.6390258073806763,-0.7624071836471558
116,si-en,-0.04916432094269141,0.6564287543296814,-2.0026665511516826,-2.0026665511516826,-1.8391967170468049,0.7330667972564697,-0.8102912902832031,-1.2740271894430997,0.9216886162757874,-0.39574089646339417
117,en-de,0.3551876162562764,0.6493745446205139,-1.1999957590759311,-1.1999957590759311,-1.2534506265590957,0.7085423469543457,-0.4686534106731415,-0.9524884690836568,0.8147595524787903,-0.2455892562866211
117,en-zh,0.0072918612444296356,0.3077724277973175,-1.5290316385104918,-1.5290316385104918,-1.3603274541944401,0.5791469216346741,-0.5845377445220947,-1.0994371866383321,0.7920594215393066,-0.3428385257720947
117,ru-en,0.34819318771364965,0.5893154740333557,-1.5222229460720944,-1.5222229460720944,-1.3778735544745289,0.8822512030601501,-0.4738236367702484,-1.3466155304596439,0.878724217414856,-0.45647963881492615
117,ro-en,-0.3004927948698593,0.7484875321388245,-1.1378399077753283,-1.1378399077753283,-1.1457916326274147,0.7496868371963501,-0.38760021328926086,-0.9216130572149648,0.8963138461112976,-0.19444230198860168
117,et-en,-0.9774446889448559,0.1285609006881714,-1.5559851398786062,-1.5559851398786062,-1.503432959305325,0.7935570478439331,-0.584636926651001,-1.1758939424050412,0.752005398273468,-0.40473419427871704
117,ne-en,-0.3626744125833592,0.6558588147163391,-1.46760799549711,-1.46760799549711,-1.3542927549333963,0.5943017601966858,-0.5748549103736877,-1.1783003909657832,0.5451325178146362,-0.4889272153377533
117,si-en,0.2086307777014188,0.6335304379463196,-2.0035568724847894,-2.0035568724847894,-1.869540545214371,0.5860089659690857,-0.8873207569122314,-1.438267900721831,0.6439954042434692,-0.605362594127655
118,en-de,0.17853541907524453,0.494841992855072,-1.4609046862988093,-1.4609046862988093,-1.3756549484461802,0.8149059414863586,-0.4994305670261383,-1.0137246067718633,0.8217074275016785,-0.27955177426338196
118,en-zh,0.2601423923346859,0.38872039318084717,-1.5547449693325892,-1.5547449693325892,-1.391197802979158,0.8566239476203918,-0.4920691251754761,-1.0264528305372502,0.8103646636009216,-0.29172584414482117
118,ru-en,0.44633279072052384,0.6578844785690308,-1.4293643955077062,-1.4293643955077062,-1.3001180548406779,0.7259026169776917,-0.4897097945213318,-1.0623935123169825,0.8381773233413696,-0.302165150642395
118,ro-en,0.7520939225742107,0.7863354086875916,-1.2717249196985454,-1.2717249196985454,-1.2898149597510726,0.7485097646713257,-0.4744850993156433,-0.8613301226124369,0.8765271306037903,-0.16618722677230835
118,et-en,1.0686605234201092,0.5256585478782654,-1.129418269464657,-1.129418269464657,-1.1422105054204081,0.9430270195007324,-0.3081154525279999,-0.7072231707307135,0.9404354095458984,-0.04815971851348877
118,ne-en,-0.4209354253388062,0.47164076566696167,-1.6376646334305434,-1.6376646334305434,-1.4276078064991418,0.5399731993675232,-0.6405754089355469,-1.247235036471204,0.6495499014854431,-0.4885210692882538
118,si-en,-0.5758653396872097,0.6444241404533386,-1.8446940036293653,-1.8446940036293653,-1.641854884498054,0.6007758378982544,-0.7448025941848755,-1.324560090698837,0.7711739540100098,-0.48626643419265747
119,en-de,0.35900903209283724,0.3654954433441162,-1.493779137184544,-1.493779137184544,-1.4655000294725204,0.6069298982620239,-0.6365280151367188,-1.2388733398430647,0.7763213515281677,-0.4327954351902008
119,en-zh,-0.31486319742228747,0.34073856472969055,-1.6593810278757823,-1.6593810278757823,-1.6393126993646174,0.8198874592781067,-0.6556326150894165,-1.4181629367458068,0.7703348398208618,-0.5427638292312622
119,ru-en,-0.9454274020752794,0.571428120136261,-1.36161920584892,-1.36161920584892,-1.2406159595697748,0.740204930305481,-0.44828757643699646,-0.9765399564955443,0.8038685917854309,-0.26437652111053467
119,ro-en,0.6747013105241556,0.8081201314926147,-1.2660549027858043,-1.2660549027858043,-1.3568177026161408,0.8909928202629089,-0.457693487405777,-1.1865595706860985,0.9403727650642395,-0.3357866406440735
119,et-en,0.03300483934285477,0.4202047884464264,-1.5088155021609524,-1.5088155021609524,-1.3699757437340454,0.8671698570251465,-0.4751174747943878,-1.1197517831139718,0.9154925346374512,-0.3056540787220001
119,ne-en,1.172987816583473,0.6705527305603027,-1.5595254065151258,-1.5595254065151258,-1.4236613576407513,0.7027842402458191,-0.5730830430984497,-1.2025786527420559,0.7580327987670898,-0.41833406686782837
119,si-en,-0.4762843973293585,0.647293210029602,-2.067730405783662,-2.067730405783662,-1.86193198816242,0.3922208547592163,-0.960270881652832,-1.4264399645455006,0.7709193229675293,-0.5474962592124939
120,en-de,-1.056529514658109,0.9581730961799622,-0.691175651550293,-0.691175651550293,-1.0928498604057397,0.9978451728820801,-0.25657185912132263,-0.7629042139914703,0.995097279548645,-0.05970361828804016
120,en-zh,0.49407979030071775,0.43772077560424805,-1.4903785265955025,-1.4903785265955025,-1.267047951681303,0.7695225477218628,-0.4524197280406952,-0.9739476853056321,0.7970252633094788,-0.26555848121643066
120,ru-en,-1.0662327874627502,0.3433059751987457,-1.3666539605417827,-1.3666539605417827,-1.2442760596490654,0.7084530591964722,-0.4631844162940979,-1.1621952439008476,0.65998774766922,-0.433322012424469
120,ro-en,0.7533109044658112,0.750953197479248,-1.3187301856733273,-1.3187301856733273,-1.1571665028010156,0.8671849370002747,-0.3474259078502655,-0.9093715290473756,0.9236088991165161,-0.17617937922477722
120,et-en,0.9345455630426643,0.4304451644420624,-1.561466737101238,-1.561466737101238,-1.367182539323709,0.8257537484169006,-0.49000802636146545,-1.074250316544898,0.9201431274414062,-0.2764929533004761
120,ne-en,0.04904191605614918,0.5856507420539856,-1.687913162390019,-1.687913162390019,-1.5056910121925045,0.6706483960151672,-0.635155200958252,-1.274667246706106,0.8142532110214233,-0.4390990734100342
120,si-en,-0.9534516154954114,0.6188854575157166,-2.1615663596878707,-2.1615663596878707,-1.8624858190936098,0.6449365019798279,-0.8595168590545654,-1.4662176841944374,0.8180006146430969,-0.5525302886962891
121,en-de,-1.2463491153034516,0.5039802193641663,-1.4866255492549298,-1.4866255492549298,-1.459802225911622,0.8849828243255615,-0.5218881368637085,-1.2130937990519546,0.9407927989959717,-0.35153916478157043
121,en-zh,-0.17202763866673818,0.34400656819343567,-1.7006500241617548,-1.7006500241617548,-1.5869635952523429,0.5886503458023071,-0.7167180180549622,-1.4643296535000188,0.7345318794250488,-0.5847850441932678
121,ru-en,0.6933890091923267,0.7298524379730225,-1.655643069742273,-1.655643069742273,-1.4488562048478044,0.8167183995246887,-0.5426263809204102,-1.0287133293383082,0.8563873171806335,-0.2746730446815491
121,ro-en,0.013399962307707958,0.8563945293426514,-1.1765759304567027,-1.1765759304567027,-1.0935636018327564,0.8881407976150513,-0.30088186264038086,-0.8540143246023224,0.9721110463142395,-0.12356418371200562
121,et-en,0.9134287099687336,0.4434695541858673,-1.304409477873338,-1.304409477873338,-1.073857687426936,0.9130560159683228,-0.2790921628475189,-0.8305670932438571,0.9219499230384827,-0.12956026196479797
121,ne-en,-0.5105306211572188,0.3644612431526184,-2.0511122577368144,-2.0511122577368144,-1.8241384362017161,0.16120843589305878,-1.0299996137619019,-1.664575722121238,0.4701094627380371,-0.8107016682624817
121,si-en,-0.7790555940138205,0.613817036151886,-1.9424311059373456,-1.9424311059373456,-1.8199485027360653,0.800719141960144,-0.7716814279556274,-1.4566367311761734,0.6952948570251465,-0.5958640575408936
122,en-de,-0.9031156083565713,0.6105594038963318,-1.0116560142963755,-1.0116560142963755,-1.1034656661435052,0.9171195030212402,-0.29523158073425293,-0.7950488579573325,0.9502115845680237,-0.09694468975067139
122,en-zh,-0.9669817480671167,0.5033169984817505,-1.303551654176855,-1.303551654176855,-1.265767225679833,0.8789060711860657,-0.4078978896141052,-0.9851318350182338,0.9086101651191711,-0.22763505578041077
122,ru-en,0.5613414730442498,0.6156068444252014,-1.2805879172409362,-1.2805879172409362,-1.1832442463230681,0.8437994122505188,-0.3724268078804016,-0.8867249022087351,0.9025474786758423,-0.17101594805717468
122,ro-en,0.8954642328239674,0.8320510387420654,-1.115047728673858,-1.115047728673858,-1.0162194141781977,0.9585878252983093,-0.2262965440750122,-0.6291506159986926,0.9464269280433655,0.0010803937911987305
122,et-en,-0.7421366120726148,0.21330349147319794,-1.553142006761271,-1.553142006761271,-1.325258438118349,0.8542370796203613,-0.4534602165222168,-1.0682227804473272,0.8474888801574707,-0.30193814635276794
122,ne-en,0.5854761492649118,0.6416783928871155,-1.7521693368988587,-1.7521693368988587,-1.501083721949749,0.8266236782073975,-0.5700007677078247,-1.1674858185941042,0.8417399525642395,-0.3637954890727997
122,si-en,-0.07646978327549762,0.6041707396507263,-2.135153422658644,-2.135153422658644,-1.9712603619545594,0.6872786283493042,-0.9078447222709656,-1.6262801211903175,0.8418070077896118,-0.639045238494873
123,en-de,-0.1701545610400561,0.47749659419059753,-1.4572306526350725,-1.4572306526350725,-1.3104715147415145,0.8461315631866455,-0.4478302597999573,-1.085402025788893,0.6246253848075867,-0.40139108896255493
123,en-zh,-0.19784183032726999,0.15412065386772156,-1.6012591987440903,-1.6012591987440903,-1.5323486104801112,0.6817871928215027,-0.6466943025588989,-1.2888003383341777,0.7958065867424011,-0.4549575746059418
123,ru-en,-0.009433801200369,0.4876776933670044,-1.6409367080454824,-1.6409367080454824,-1.3947848702823786,0.6527612805366516,-0.575766384601593,-1.456908036544633,0.8700531125068665,-0.5261235237121582
123,ro-en,0.5111901767555785,0.7792959809303284,-1.3101643829973049,-1.3101643829973049,-1.256572699706092,0.8718259334564209,-0.40521323680877686,-0.9848940199057628,0.9368402361869812,-0.2162003219127655
123,et-en,0.5803301111915672,0.4424435496330261,-1.464955084687247,-1.464955084687247,-1.359702413258863,0.8876680135726929,-0.46075424551963806,-1.0008183300074398,0.9183756113052368,-0.2331407368183136
123,ne-en,0.8148501658816963,0.6940152049064636,-1.6837924785903269,-1.6837924785903269,-1.4952624972737425,0.6726856231689453,-0.6280832290649414,-1.445276437144369,0.8097087144851685,-0.5432823896408081
123,si-en,0.00926195083590455,0.5608421564102173,-2.047105538167122,-2.047105538167122,-1.872596293779599,0.6007979512214661,-0.8832386136054993,-1.3234987495146822,0.757572591304779,-0.4910702407360077
124,en-de,0.24927788409501175,0.46378976106643677,-1.2413120678887961,-1.2413120678887961,-1.1880810364753858,0.8722319006919861,-0.3639558255672455,-0.9593125080283182,0.8243972659111023,-0.24582859873771667
124,en-zh,-0.8477466476624129,0.2812328636646271,-1.9079635662179806,-1.9079635662179806,-1.7222601764516852,0.8099275827407837,-0.7093850374221802,-1.4850344272093263,0.7870298624038696,-0.5762087106704712
124,ru-en,0.5575173306699629,0.484117329120636,-1.7626556221429577,-1.7626556221429577,-1.6756244863552467,0.7947277426719666,-0.687483549118042,-1.6341231946444021,0.7567355036735535,-0.6777797341346741
124,ro-en,1.0602947803300078,0.773165225982666,-0.9960552780815481,-0.9960552780815481,-1.0931316615612947,0.9606680870056152,-0.2716117799282074,-0.6471609816323699,0.9582429528236389,-0.004999399185180664
124,et-en,0.06817544575313383,0.5592507719993591,-1.3560193706870765,-1.3560193706870765,-1.319675417021505,0.8606446385383606,-0.44754740595817566,-1.0903980060797034,0.9167770147323608,-0.28752800822257996
124,ne-en,-0.4430783370776317,0.3915669322013855,-1.8200959824514518,-1.8200959824514518,-1.5593447441924817,0.20770607888698578,-0.8525243997573853,-1.3441932474386518,0.46115589141845703,-0.6220535635948181
124,si-en,-0.8192963011036046,0.6050599813461304,-2.208697958865754,-2.208697958865754,-2.0507424914950483,0.8383468985557556,-0.8951067328453064,-1.5097398054532443,0.907386839389801,-0.5428891181945801
125,en-de,-0.23069252219020941,0.8974837064743042,-0.7224338338110421,-0.7224338338110421,-1.0079618105138972,0.9662871360778809,-0.2182622253894806,-0.7893219570363293,0.9821085929870605,-0.08074972033500671
125,en-zh,-0.4233746663368531,0.390595942735672,-1.6436363164155607,-1.6436363164155607,-1.49288311440705,0.865614116191864,-0.5494841933250427,-1.0425753433939111,0.8062852025032043,-0.3030311167240143
125,ru-en,0.7525875836356545,0.6617116332054138,-1.1861729944917982,-1.1861729944917982,-1.1646947303359159,0.799758791923523,-0.3789133131504059,-1.0704006520284999,0.8498048782348633,-0.3023184537887573
125,ro-en,0.8135400094594615,0.7687297463417053,-0.9546133245889066,-0.9546133245889066,-0.8408332400567005,0.8799220323562622,-0.15253114700317383,-0.6022688656992133,0.9455695152282715,0.016866475343704224
125,et-en,0.2876124697212544,0.3774774670600891,-1.3697591319633036,-1.3697591319633036,-1.2490276719828541,0.8742889761924744,-0.39970099925994873,-0.8612835917025495,0.8768113851547241,-0.1660456359386444
125,ne-en,-0.9126954287170924,0.3669497072696686,-1.910137765439925,-1.910137765439925,-1.6326577766134882,0.42496487498283386,-0.8096086978912354,-1.4987196301756305,0.6300881505012512,-0.6471965312957764
125,si-en,-0.0038465401348219777,0.5844975709915161,-2.129393903369171,-2.129393903369171,-1.9499919990938879,0.7664101123809814,-0.8634310960769653,-1.3146626760397426,0.8857372999191284,-0.4345026910305023
126,en-de,-1.7778332775621173,0.5684671998023987,-0.928400065691914,-0.928400065691914,-1.0961635037200446,0.9466528296470642,-0.2790369689464569,-0.6984426008689046,0.9104951024055481,-0.05486750602722168
126,en-zh,-0.603443336083704,0.43502429127693176,-1.230762818995264,-1.230762818995264,-1.175556875996107,0.8151466846466064,-0.37927544116973877,-0.8343175687524105,0.8163605332374573,-0.1740463376045227
126,ru-en,0.836271506256767,0.5539308786392212,-1.4447570893634194,-1.4447570893634194,-1.5211071549640423,0.7709617614746094,-0.6042795777320862,-1.1548270342126532,0.8493145108222961,-0.3531704246997833
126,ro-en,-1.6594229935259721,0.7673752307891846,-1.6002200330415066,-1.6002200330415066,-1.6177574021636798,0.9261029362678528,-0.6002132892608643,-1.3702341683801489,0.91659015417099,-0.455504447221756
126,et-en,-0.9740117755917007,0.3130030035972595,-1.7415773221504272,-1.7415773221504272,-1.4944466781272774,0.7770848274230957,-0.5858340859413147,-1.3346771832725626,0.8282862305641174,-0.46949177980422974
126,ne-en,-1.2243068578863923,0.5971206426620483,-1.6777148842723966,-1.6777148842723966,-1.4604093056161942,0.6118434071540833,-0.6315081715583801,-1.3279326601313208,0.7568719983100891,-0.4940108060836792
126,si-en,0.37349765857052336,0.7512097358703613,-1.9911222191903575,-1.9911222191903575,-1.8089842484471317,0.8886947631835938,-0.7299126386642456,-1.1730922686784906,0.933959424495697,-0.33027157187461853
127,en-de,0.5782503914679895,0.3068877160549164,-1.1770883343678493,-1.1770883343678493,-1.2652679965520337,0.8802670836448669,-0.40705397725105286,-0.9658281087464253,0.8844690918922424,-0.2257092297077179
127,en-zh,-0.33720027287469834,0.3207051157951355,-1.627753994057022,-1.627753994057022,-1.4081871049359582,0.8118678331375122,-0.5201651453971863,-1.1870208884130493,0.7756597399711609,-0.4019486606121063
127,ru-en,-0.318675239307841,0.5307134389877319,-1.2660829078533196,-1.2660829078533196,-1.0456465471837237,0.7778434157371521,-0.3162505626678467,-0.8879267520591848,0.8148370981216431,-0.20682117342948914
127,ro-en,0.7901824921993551,0.7587708234786987,-1.041501386077526,-1.041501386077526,-0.9889650525379872,0.8863314390182495,-0.23884645104408264,-0.6933008544363333,0.9370618462562561,-0.04115578532218933
127,et-en,-1.6125488395717202,0.44896742701530457,-1.6188243782722236,-1.6188243782722236,-1.402453685193059,0.8037748336791992,-0.5199623107910156,-1.1415545888301923,0.825832188129425,-0.35459989309310913
