System,Utterance,H:pyr,H:resp,S3_pyr,S3_resp,ROUGE_WE_1,ROUGE_WE_2,JS_1,JS_2,ROUGE_L,ROUGE_1,ROUGE_2,BLEU,Chrfpp,BERTScore,MoverScore
37,M50,0.071,0.4,0.351984382164777,0.47566878268266133,0.3694581280788178,0.19900497512437815,-0.4429776486871734,-0.5907707419555187,0.19950738916256158,0.3768472906403941,0.1417910447761194,22.60918882864552,0.4021497689371245,0.5821971893310547,0.1567540955734299
37,M51,0.214,0.2,0.31952843911932116,0.44216969929288563,0.3620689655172414,0.1890547263681592,-0.4577398107136459,-0.597480202827675,0.1921182266009852,0.3645320197044335,0.11442786069651742,21.87035093322265,0.38761992880235235,0.5922196507453918,0.15236144951979294
37,M52,0.25,0.4,0.2973179591031244,0.4252030360195681,0.3275862068965517,0.1417910447761194,-0.4439475831896455,-0.6334575618067265,0.16995073891625614,0.35714285714285715,0.07462686567164178,11.796233008474859,0.38297832861567077,0.5814952850341797,0.15202325834803646
37,M53,0.107,0.4,0.23825956285949534,0.40049065300964226,0.29310344827586204,0.12437810945273632,-0.47724969937752454,-0.6192106553164807,0.16995073891625614,0.3078817733990148,0.08706467661691543,12.858343475724634,0.3827474115183557,0.5394964218139648,0.12467101578837927
38,M0,0.632,1.0,0.6183458949611285,0.7058775945540888,0.4621026894865526,0.34814814814814815,-0.34650421726241487,-0.4877857216912708,0.3618581907090465,0.4963325183374083,0.2839506172839506,100.00000000000004,0.33646210605845434,0.7132488489151001,0.37792885179355795
38,M1,0.391,1.0,0.6418054350156976,0.7167606296780168,0.5061124694376528,0.38271604938271603,-0.36227710566484395,-0.492296395928477,0.36674816625916873,0.5256723716381418,0.2938271604938272,100.00000000000004,1.0,0.7005417943000793,0.3683251296478889
38,M2,0.875,1.0,0.6822542483743678,0.7578753150401526,0.5183374083129584,0.3851851851851852,-0.32691383276790803,-0.4733384626149103,0.3765281173594132,0.5403422982885085,0.3111111111111111,100.00000000000004,0.38647823115005936,0.7035335898399353,0.3766591819307187
38,M3,0.722,1.0,0.6608957584822718,0.7316523632575714,0.5012224938875306,0.3802469135802469,-0.3438173717254531,-0.48433360367459527,0.3594132029339853,0.5330073349633252,0.2938271604938272,100.00000000000004,0.4073376855605374,0.7086296081542969,0.36588328035908224
38,M4,0.308,0.4,0.09644194832631348,0.30569865250883754,0.20293398533007334,0.06419753086419754,-0.5479300706026863,-0.6780572823908821,0.09046454767726161,0.21271393643031786,0.01728395061728395,3.1849819514487017,0.2631944563982956,0.5428576469421387,0.04904553788978333
38,M5,0.385,0.8,0.15481528250672127,0.3368617805944275,0.2200488997555012,0.09876543209876543,-0.5375921993258719,-0.661035676655238,0.12224938875305623,0.2591687041564792,0.03209876543209877,2.1570886678186003,0.303305072396933,0.5201351642608643,0.05984938969810244
38,M6,0.423,0.6,0.2917215839041858,0.41451587007703705,0.3056234718826406,0.1580246913580247,-0.4677889752595022,-0.6485402746016805,0.15647921760391198,0.3545232273838631,0.06419753086419754,7.636505016347192,0.36928508705807517,0.5819525718688965,0.13015601059365986
